timestamp,device_id,temperature_c,current_amps,vibration_rms_g,days_to_failure,failure_mode
2025-06-26 19:57:01.937852,motor_1,40.85117368590678,5.831572032551,0.1801133293774464,-1,Normal
2025-06-26 20:07:01.937852,motor_1,44.15884070317831,5.585561235971992,0.25200274197992756,-1,Normal
2025-06-26 20:17:01.937852,motor_1,43.044402247874274,6.129610683903214,0.3193202693357804,-1,Normal
2025-06-26 20:27:01.937852,motor_1,43.28027842011837,6.791850033271246,0.27813440187830385,-1,Normal
2025-06-26 20:37:01.937852,motor_1,47.2426517704332,6.429421875704744,0.23342425918781648,-1,Normal
2025-06-26 20:47:01.937852,motor_1,47.68618980643373,5.892010315473607,0.29559812827479953,-1,Normal
2025-06-26 20:57:01.937852,motor_1,47.65767147520856,6.490156042624664,0.28426337460716244,-1,Normal
2025-06-26 21:07:01.937852,motor_1,44.106330174930896,5.713186834749738,0.17857686457554917,-1,Normal
2025-06-26 21:17:01.937852,motor_1,44.89415016518196,6.60745851442678,0.33409511746746007,-1,Normal
2025-06-26 21:27:01.937852,motor_1,43.669492926765066,5.37774453252235,0.2628798640651415,-1,Normal
2025-06-26 21:37:01.937852,motor_1,46.31121229142657,6.6908711010069695,0.251573599403259,-1,Normal
2025-06-26 21:47:01.937852,motor_1,43.13947740831072,5.971017253566944,0.31387248729591943,-1,Normal
2025-06-26 21:57:01.937852,motor_1,42.25640992120766,5.90619262778659,0.27364696808727923,-1,Normal
2025-06-26 22:07:01.937852,motor_1,43.108335746010404,5.9382174508913055,0.1499264610108405,-1,Normal
2025-06-26 22:17:01.937852,motor_1,42.87300450844288,6.29743044548205,0.2627632221212439,-1,Normal
2025-06-26 22:27:01.937852,motor_1,42.57143472127805,5.415646005159463,0.28897505174879595,-1,Normal
2025-06-26 22:37:01.937852,motor_1,44.51042445520942,5.758355702130278,0.2536687995978025,-1,Normal
2025-06-26 22:47:01.937852,motor_1,44.540962644959585,5.923298856691202,0.2818373600014642,-1,Normal
2025-06-26 22:57:01.937852,motor_1,45.23485386427685,5.691426496224131,0.12841695816402066,-1,Normal
2025-06-26 23:07:01.937852,motor_1,42.503648735553945,5.69655900420245,0.3245176841523583,-1,Normal
2025-06-26 23:17:01.937852,motor_1,44.24393389422965,5.884313845812068,0.25927120690651945,-1,Normal
2025-06-26 23:27:01.937852,motor_1,45.15401834379809,6.0331359972607785,0.16759976643723729,-1,Normal
2025-06-26 23:37:01.937852,motor_1,43.35407427843108,6.4013726974411025,0.25053512976503856,-1,Normal
2025-06-26 23:47:01.937852,motor_1,46.53552851635343,5.689383183187472,0.2374608525633745,-1,Normal
2025-06-26 23:57:01.937852,motor_1,44.44419003746598,5.689112461133411,0.22274002348703842,-1,Normal
2025-06-27 00:07:01.937852,motor_1,43.66351085473645,5.955751986958599,0.20817213494688158,-1,Normal
2025-06-27 00:17:01.937852,motor_1,48.09325948693953,6.350314769563543,0.23274769773491286,-1,Normal
2025-06-27 00:27:01.937852,motor_1,44.09367224336494,6.393697617263035,0.2971420445527787,-1,Normal
2025-06-27 00:37:01.937852,motor_1,43.401895007200366,5.906470549380047,0.22930128249174003,-1,Normal
2025-06-27 00:47:01.937852,motor_1,45.11164143833203,6.115981688360364,0.2400072964635758,-1,Normal
2025-06-27 00:57:01.937852,motor_1,45.8128269682229,6.2957761859638035,0.3064735093847065,-1,Normal
2025-06-27 01:07:01.937852,motor_1,47.22567458391126,5.780640175897124,0.26437968734192596,-1,Normal
2025-06-27 01:17:01.937852,motor_1,44.12785444739258,4.867496003891992,0.22096787855111036,-1,Normal
2025-06-27 01:27:01.937852,motor_1,40.25910322109575,5.770227117200961,0.15436304080602853,-1,Normal
2025-06-27 01:37:01.937852,motor_1,44.086749720495156,5.882050373247363,0.2846265034320763,-1,Normal
2025-06-27 01:47:01.937852,motor_1,45.40010396216193,6.346714544787669,0.3109825483356721,-1,Normal
2025-06-27 01:57:01.937852,motor_1,46.00964805607069,5.478028682768109,0.3146869045582235,-1,Normal
2025-06-27 02:07:01.937852,motor_1,44.12862405913307,5.519942098942254,0.2303422502228279,-1,Normal
2025-06-27 02:17:01.937852,motor_1,44.272741014684506,5.122294297863203,0.21085526070380017,-1,Normal
2025-06-27 02:27:01.937852,motor_1,42.68301244774944,5.635725469124046,0.2444715410661451,-1,Normal
2025-06-27 02:37:01.937852,motor_1,44.3931207210997,6.317530094939338,0.15726579536623594,-1,Normal
2025-06-27 02:47:01.937852,motor_1,43.34022759258123,6.205773678149304,0.16004121112119918,-1,Normal
2025-06-27 02:57:01.937852,motor_1,46.69200281785362,5.747240239098687,0.264575191101576,-1,Normal
2025-06-27 03:07:01.937852,motor_1,44.696219909404746,6.169964915219541,0.2768833976601261,-1,Normal
2025-06-27 03:17:01.937852,motor_1,42.064329203782584,6.3770413557792605,0.26751696743103137,-1,Normal
2025-06-27 03:27:01.937852,motor_1,47.81057060216742,6.380123108993521,0.321005373396305,-1,Normal
2025-06-27 03:37:01.937852,motor_1,45.19341074078868,5.933445293058054,0.2911009912541356,-1,Normal
2025-06-27 03:47:01.937852,motor_1,44.57027176728056,5.649028028981295,0.2441928424056988,-1,Normal
2025-06-27 03:57:01.937852,motor_1,44.37926717131204,5.505574986912121,0.28294071660634706,-1,Normal
2025-06-27 04:07:01.937852,motor_1,48.81687392380635,5.551972629346033,0.27525678968518263,-1,Normal
2025-06-27 04:17:01.937852,motor_1,45.98065547956611,5.875181069220067,0.16961439794028793,-1,Normal
2025-06-27 04:27:01.937852,motor_1,46.36593044619953,5.605803751659897,0.19952400713162438,-1,Normal
2025-06-27 04:37:01.937852,motor_1,44.97926464424693,5.516196933422765,0.2714949437439571,-1,Normal
2025-06-27 04:47:01.937852,motor_1,43.898440296317034,5.298028386515961,0.1671297879981246,-1,Normal
2025-06-27 04:57:01.937852,motor_1,43.07839134716043,6.819334781998608,0.25203472825926104,-1,Normal
2025-06-27 05:07:01.937852,motor_1,44.493122986188716,6.039695705546047,0.22420126616542096,-1,Normal
2025-06-27 05:17:01.937852,motor_1,45.304841202362105,5.361395099295757,0.20341160190890348,-1,Normal
2025-06-27 05:27:01.937852,motor_1,45.735980646229,6.380190288819966,0.23867016162824117,-1,Normal
2025-06-27 05:37:01.937852,motor_1,46.781443760315,6.068397475181069,0.2172993777873531,-1,Normal
2025-06-27 05:47:01.937852,motor_1,48.79906796044382,6.254491970179723,0.29134719390156566,-1,Normal
2025-06-27 05:57:01.937852,motor_1,46.04795950241896,5.638389607375931,0.259236531653393,-1,Normal
2025-06-27 06:07:01.937852,motor_1,45.69639385525571,5.859843539047912,0.21867709068298494,-1,Normal
2025-06-27 06:17:01.937852,motor_1,45.068597510752134,6.196146797923626,0.24557361667575656,-1,Normal
2025-06-27 06:27:01.937852,motor_1,43.55551203537296,6.378235963768947,0.1962247605745973,-1,Normal
2025-06-27 06:37:01.937852,motor_1,47.57888345882501,5.997743375776228,0.30975777692653494,-1,Normal
2025-06-27 06:47:01.937852,motor_1,44.48636674775297,5.539662983885388,0.13184758404176022,-1,Normal
2025-06-27 06:57:01.937852,motor_1,45.40404450537576,5.854754155823851,0.30275309417047647,-1,Normal
2025-06-27 07:07:01.937852,motor_1,43.00285098878536,6.503024899809212,0.18963914455020978,-1,Normal
2025-06-27 07:17:01.937852,motor_1,42.52885043568445,6.483025046326572,0.2818385458735846,-1,Normal
2025-06-27 07:27:01.937852,motor_1,48.26398735003651,6.195785540225752,0.2703237558703364,-1,Normal
2025-06-27 07:37:01.937852,motor_1,44.82069251752393,6.417324840153381,0.19506795439093932,-1,Normal
2025-06-27 07:47:01.937852,motor_1,46.86330739080685,6.133282440014342,0.3517118511588887,-1,Normal
2025-06-27 07:57:01.937852,motor_1,45.9591055483291,4.66808825492504,0.18085302495367622,-1,Normal
2025-06-27 08:07:01.937852,motor_1,45.97996896054723,5.83595141295682,0.2257189546507105,-1,Normal
2025-06-27 08:17:01.937852,motor_1,46.452176899986576,6.273492890803418,0.21639913064971109,-1,Normal
2025-06-27 08:27:01.937852,motor_1,44.08878523520647,5.944605367813227,0.290755941751212,-1,Normal
2025-06-27 08:37:01.937852,motor_1,43.85850220888011,6.509140848503862,0.27625841804322615,-1,Normal
2025-06-27 08:47:01.937852,motor_1,49.71418925048268,5.750372049922325,0.2544103591394709,-1,Normal
2025-06-27 08:57:01.937852,motor_1,48.509564696715934,6.171314563475966,0.2038658228170022,-1,Normal
2025-06-27 09:07:01.937852,motor_1,45.26892740797407,5.049488823343546,0.2701495266067893,-1,Normal
2025-06-27 09:17:01.937852,motor_1,45.32937190382356,6.080871496292468,0.2468540927086412,-1,Normal
2025-06-27 09:27:01.937852,motor_1,43.759142245804966,7.211111761826928,0.2403959645381783,-1,Normal
2025-06-27 09:37:01.937852,motor_1,46.170444329588484,7.01928980354856,0.2605417018567027,-1,Normal
2025-06-27 09:47:01.937852,motor_1,47.09965631027676,6.110414983029586,0.24889372069278007,-1,Normal
2025-06-27 09:57:01.937852,motor_1,44.39323275340636,6.562813723213945,0.25134042229018644,-1,Normal
2025-06-27 10:07:01.937852,motor_1,46.23505202163775,6.533701765138569,0.25571780169786457,-1,Normal
2025-06-27 10:17:01.937852,motor_1,42.90727354392597,5.7709760923632425,0.30541828002878535,-1,Normal
2025-06-27 10:27:01.937852,motor_1,48.03898250700751,6.203387050525697,0.2539852531650974,-1,Normal
2025-06-27 10:37:01.937852,motor_1,42.93955528563763,6.508282893112516,0.2337337963101377,-1,Normal
2025-06-27 10:47:01.937852,motor_1,45.196563593512586,6.7306071751105465,0.2168379075991521,-1,Normal
2025-06-27 10:57:01.937852,motor_1,45.05147847633644,6.79856958187484,0.18118979470813273,-1,Normal
2025-06-27 11:07:01.937852,motor_1,46.54982553437753,6.210614048191621,0.27661147501865485,-1,Normal
2025-06-27 11:17:01.937852,motor_1,44.03816819952501,5.707233648003111,0.1911773566065798,-1,Normal
2025-06-27 11:27:01.937852,motor_1,45.557115848824964,5.248113089131502,0.2173846951693432,-1,Normal
2025-06-27 11:37:01.937852,motor_1,47.97553589433782,6.674075162581717,0.23020851567691578,-1,Normal
2025-06-27 11:47:01.937852,motor_1,48.358671403056185,6.690238787759029,0.2460480041996387,-1,Normal
2025-06-27 11:57:01.937852,motor_1,45.322704854576614,6.873748106905444,0.20314811988644216,-1,Normal
2025-06-27 12:07:01.937852,motor_1,44.11047894517133,6.480582240535503,0.2606708799519083,-1,Normal
2025-06-27 12:17:01.937852,motor_1,43.892921783423645,6.672000896000116,0.14625009230543706,-1,Normal
2025-06-27 12:27:01.937852,motor_1,43.647978819809396,5.635606219472467,0.31103570549731807,-1,Normal
2025-06-27 12:37:01.937852,motor_1,48.99345927939215,5.3739631251612225,0.23666414343824577,-1,Normal
2025-06-27 12:47:01.937852,motor_1,44.376150363986284,6.430546152124504,0.18060422778295765,-1,Normal
2025-06-27 12:57:01.937852,motor_1,48.91547830032573,5.144801359202368,0.2508392481279219,-1,Normal
2025-06-27 13:07:01.937852,motor_1,43.77491691410988,5.333481960127202,0.26866794533530175,-1,Normal
2025-06-27 13:17:01.937852,motor_1,47.8158508163697,7.153892984520163,0.3019736884310076,-1,Normal
2025-06-27 13:27:01.937852,motor_1,47.194746120080715,5.363502748146796,0.3246576454459393,-1,Normal
2025-06-27 13:37:01.937852,motor_1,47.86198690195306,5.412840437426212,0.295555892790044,-1,Normal
2025-06-27 13:47:01.937852,motor_1,45.48616921355331,6.169166702662346,0.31323906004832014,-1,Normal
2025-06-27 13:57:01.937852,motor_1,46.94230571039847,6.358468821990032,0.23330037180866062,-1,Normal
2025-06-27 14:07:01.937852,motor_1,45.931175476862514,5.2059703427165065,0.2854991056335166,-1,Normal
2025-06-27 14:17:01.937852,motor_1,44.436520833249986,6.214353810606645,0.18194555834623533,-1,Normal
2025-06-27 14:27:01.937852,motor_1,46.818869756863194,6.193781562309431,0.2342974544453542,-1,Normal
2025-06-27 14:37:01.937852,motor_1,44.13444467593675,5.730088726465887,0.27886239112611855,-1,Normal
2025-06-27 14:47:01.937852,motor_1,42.842940975013995,6.54843951150832,0.27456751720566835,-1,Normal
2025-06-27 14:57:01.937852,motor_1,43.6583795245484,6.265378279555063,0.21874529555613453,-1,Normal
2025-06-27 15:07:01.937852,motor_1,43.9254911209718,6.577350534526554,0.20848923075906278,-1,Normal
2025-06-27 15:17:01.937852,motor_1,48.5094885670939,5.4259871890750935,0.22993194070474313,-1,Normal
2025-06-27 15:27:01.937852,motor_1,46.56767342086006,5.607040450090668,0.30416248736789187,-1,Normal
2025-06-27 15:37:01.937852,motor_1,45.43435201157125,6.775255289753747,0.24621743868825993,-1,Normal
2025-06-27 15:47:01.937852,motor_1,44.64158357101395,5.622931090630755,0.3106803714374603,-1,Normal
2025-06-27 15:57:01.937852,motor_1,43.68146191952728,6.156923657821688,0.245685313028765,-1,Normal
2025-06-27 16:07:01.937852,motor_1,44.86450435740479,5.3563550866286285,0.15885239975846233,-1,Normal
2025-06-27 16:17:01.937852,motor_1,42.72368522575901,6.192772370471876,0.35069402326017085,-1,Normal
2025-06-27 16:27:01.937852,motor_1,44.36728119151894,5.463423256666879,0.3367065743088345,-1,Normal
2025-06-27 16:37:01.937852,motor_1,43.5872778200311,7.124026438514655,0.22056547945936655,-1,Normal
2025-06-27 16:47:01.937852,motor_1,46.00428373555279,6.823346148113237,0.2065118236807884,-1,Normal
2025-06-27 16:57:01.937852,motor_1,44.52735497281075,6.055706453896428,0.2731764507831635,-1,Normal
2025-06-27 17:07:01.937852,motor_1,43.3011232539073,6.229824260103165,0.28920227587242864,-1,Normal
2025-06-27 17:17:01.937852,motor_1,47.90902545393724,5.581750938049348,0.1517147571815891,-1,Normal
2025-06-27 17:27:01.937852,motor_1,40.274921209952026,5.64411375319342,0.22470498827758822,-1,Normal
2025-06-27 17:37:01.937852,motor_1,45.91972914941202,5.900420712283521,0.2021312374952752,-1,Normal
2025-06-27 17:47:01.937852,motor_1,44.77775029421738,5.702580258855922,0.16926536725215735,-1,Normal
2025-06-27 17:57:01.937852,motor_1,44.91322420560814,6.861731256698179,0.24404149471964545,-1,Normal
2025-06-27 18:07:01.937852,motor_1,43.53351743853415,5.804279245199085,0.29606763043092343,-1,Normal
2025-06-27 18:17:01.937852,motor_1,46.42443574732627,6.0971272394315426,0.16701175483996017,-1,Normal
2025-06-27 18:27:01.937852,motor_1,42.891313106493826,6.324790941203895,0.2500153000277524,-1,Normal
2025-06-27 18:37:01.937852,motor_1,45.3942898284095,5.832333738297167,0.3206975156641272,-1,Normal
2025-06-27 18:47:01.937852,motor_1,44.7410370257937,6.261615097914581,0.13770250201697448,-1,Normal
2025-06-27 18:57:01.937852,motor_1,42.89175422608443,5.394806378998789,0.23436408025379216,-1,Normal
2025-06-27 19:07:01.937852,motor_1,46.591483242363665,6.6527028009426195,0.24694853190018867,-1,Normal
2025-06-27 19:17:01.937852,motor_1,47.3626587954178,5.8631030134641975,0.2049633406084979,-1,Normal
2025-06-27 19:27:01.937852,motor_1,46.62828218973466,6.248058670483576,0.24718931878375155,-1,Normal
2025-06-27 19:37:01.937852,motor_1,48.14378311692211,5.833635166926635,0.23897960822977143,-1,Normal
2025-06-27 19:47:01.937852,motor_1,46.892129681661004,6.644311430616888,0.3126354587977644,-1,Normal
2025-06-27 19:57:01.937852,motor_1,45.05914496259338,6.99123660917156,0.15124549595178166,-1,Normal
2025-06-27 20:07:01.937852,motor_1,46.985142587494856,6.378840038619432,0.22641652450741773,-1,Normal
2025-06-27 20:17:01.937852,motor_1,44.67532865921718,5.6630517303447565,0.3139079719223891,-1,Normal
2025-06-27 20:27:01.937852,motor_1,43.63322230323416,6.139007303304329,0.2642129715581764,-1,Normal
2025-06-27 20:37:01.937852,motor_1,40.107350069978914,5.925405049571452,0.22995195459912615,-1,Normal
2025-06-27 20:47:01.937852,motor_1,43.40254722522772,6.390082908496531,0.1670027807136371,-1,Normal
2025-06-27 20:57:01.937852,motor_1,41.910741661417454,5.451511138540089,0.20121869488348101,-1,Normal
2025-06-27 21:07:01.937852,motor_1,45.21442281926612,6.475064672266296,0.13498370523123387,-1,Normal
2025-06-27 21:17:01.937852,motor_1,44.26098800738156,6.162668225072454,0.2578959353057653,-1,Normal
2025-06-27 21:27:01.937852,motor_1,44.243929435826345,5.827424183581198,0.19451807102931137,-1,Normal
2025-06-27 21:37:01.937852,motor_1,41.05910840775704,5.5112671948128344,0.2366888476515776,-1,Normal
2025-06-27 21:47:01.937852,motor_1,46.07713396240623,6.1472680142959355,0.23577904739801897,-1,Normal
2025-06-27 21:57:01.937852,motor_1,49.15803032011756,6.099448852467339,0.2601109058460648,-1,Normal
2025-06-27 22:07:01.937852,motor_1,44.3604323630104,6.035018856240647,0.26770355349275016,-1,Normal
2025-06-27 22:17:01.937852,motor_1,45.91251280724889,6.429079875500555,0.2679510570169172,-1,Normal
2025-06-27 22:27:01.937852,motor_1,48.80357134952665,5.477462538853781,0.30830832592408114,-1,Normal
2025-06-27 22:37:01.937852,motor_1,44.278815218403025,6.210378407881749,0.308424684831657,-1,Normal
2025-06-27 22:47:01.937852,motor_1,44.08532337964633,5.9752837881356475,0.3204889909049093,-1,Normal
2025-06-27 22:57:01.937852,motor_1,47.04050563294349,6.290363754999319,0.25502408651001407,-1,Normal
2025-06-27 23:07:01.937852,motor_1,43.75399412132205,6.274929927444958,0.2425418643127645,-1,Normal
2025-06-27 23:17:01.937852,motor_1,48.14901192559294,6.361985859356046,0.27365859958511546,-1,Normal
2025-06-27 23:27:01.937852,motor_1,45.967054230164,6.238090636196996,0.3146241232302901,-1,Normal
2025-06-27 23:37:01.937852,motor_1,42.215755762540354,5.92303820251123,0.29904924375485725,-1,Normal
2025-06-27 23:47:01.937852,motor_1,44.384977944611784,5.895861466628797,0.33830596771906135,-1,Normal
2025-06-27 23:57:01.937852,motor_1,43.36517149644781,6.239152939744529,0.3309618276239682,-1,Normal
2025-06-28 00:07:01.937852,motor_1,42.809712638445475,5.708650481414281,0.34073641362164125,-1,Normal
2025-06-28 00:17:01.937852,motor_1,48.30256348581191,6.0121366377983065,0.16897016799444245,-1,Normal
2025-06-28 00:27:01.937852,motor_1,44.2275669760138,6.230148629153399,0.19653663321619796,-1,Normal
2025-06-28 00:37:01.937852,motor_1,45.81424605514572,6.415389187133785,0.16080254479608602,-1,Normal
2025-06-28 00:47:01.937852,motor_1,44.30877631660844,5.787039660951761,0.26740792498296195,-1,Normal
2025-06-28 00:57:01.937852,motor_1,43.88297902278357,5.584597952791257,0.22957389679252954,-1,Normal
2025-06-28 01:07:01.937852,motor_1,47.0769251372068,6.40534938397427,0.23778158911039016,-1,Normal
2025-06-28 01:17:01.937852,motor_1,46.3320606449173,6.637957184797037,0.2571438700386878,-1,Normal
2025-06-28 01:27:01.937852,motor_1,45.320057264950314,6.289258341142584,0.2688434375511981,-1,Normal
2025-06-28 01:37:01.937852,motor_1,45.53712509262077,5.9400615303405075,0.1798320482161298,-1,Normal
2025-06-28 01:47:01.937852,motor_1,47.25269272198037,5.125375084224003,0.2369925077019283,-1,Normal
2025-06-28 01:57:01.937852,motor_1,47.184994987261206,6.088530621740753,0.2637523088460503,-1,Normal
2025-06-28 02:07:01.937852,motor_1,42.671325947107675,5.774373905124121,0.27360596160086903,-1,Normal
2025-06-28 02:17:01.937852,motor_1,46.561637578679814,7.235216971243985,0.1912909804397053,-1,Normal
2025-06-28 02:27:01.937852,motor_1,44.93051188578907,5.554668499389205,0.25032603366716066,-1,Normal
2025-06-28 02:37:01.937852,motor_1,47.441308917094005,6.35387754143633,0.3464127347767658,-1,Normal
2025-06-28 02:47:01.937852,motor_1,45.11912037410873,6.378993154845013,0.3269220939508412,-1,Normal
2025-06-28 02:57:01.937852,motor_1,42.392037979517134,6.171936042150067,0.22598212020381747,-1,Normal
2025-06-28 03:07:01.937852,motor_1,41.88055217610934,5.323249766458341,0.19583006328070576,-1,Normal
2025-06-28 03:17:01.937852,motor_1,43.898758291213,6.2881800350394625,0.19048148684046812,-1,Normal
2025-06-28 03:27:01.937852,motor_1,46.81029510200924,6.5072519743195985,0.21195148882986092,-1,Normal
2025-06-28 03:37:01.937852,motor_1,45.229744631910435,6.176962849556528,0.25353047128677575,-1,Normal
2025-06-28 03:47:01.937852,motor_1,40.71509843831717,6.414955690867881,0.19915052455235513,-1,Normal
2025-06-28 03:57:01.937852,motor_1,46.76270332163541,6.931360621909097,0.2777647620870691,-1,Normal
2025-06-28 04:07:01.937852,motor_1,47.11588111754345,7.071453862398606,0.40301941861891666,-1,Normal
2025-06-28 04:17:01.937852,motor_1,42.88051697364672,6.523279280232899,0.33760952952852435,-1,Normal
2025-06-28 04:27:01.937852,motor_1,47.05396773960223,6.303579482273997,0.26024299836493076,-1,Normal
